Country Name,Country Code,Year,GDP,CO2_per_capita,CO2_total,CO2_per_GDP,Population,Energy_consumption,Poverty
Brazil,BRA,1998,863711007325.4927,1.876,317.359,0.196,169159651.0,2229.139,12.4
Brazil,BRA,1998,863711007325.4927,1.876,317.359,0.196,169159651.0,2229.139,29.0
Brazil,BRA,1998,863711007325.4927,1.876,317.359,0.196,169159651.0,2229.139,7.7
Brazil,BRA,1998,863711007325.4927,1.876,317.359,0.196,169159651.0,2229.139,19.1
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,78.2
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,97.1
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,61.7
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,91.6
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,50.6
Burkina Faso,BFA,1998,2804902367.146874,0.076,0.852,0.061,11240668.0,4.553,86.4
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,78.7
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,98.1
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,81.0
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,60.9
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,94.5
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,48.5
Burundi,BDI,1998,893770740.2074156,0.04,0.249,0.052,6187113.0,1.981,87.6
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,0.6
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,1.2
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,0.3
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,0.7
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,0.3
Canada,CAN,1998,634000000000.0,17.462,529.636,0.518,30329968.0,3441.169,0.5
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,16.7
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,41.6
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,21.6
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,4.9
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,15.0
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,2.4
Chile,CHL,1998,81990010704.06023,3.785,57.258,0.251,15127801.0,281.476,7.4
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,15.2
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,37.3
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,19.7
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,5.2
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,12.8
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,3.2
Costa Rica,CRI,1998,13684255946.576462,1.384,5.234,0.156,3782840.0,35.772,7.5
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,53.9
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,89.5
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,27.4
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,66.7
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,15.6
Cote d'Ivoire,CIV,1998,19619654755.67897,0.405,6.755,0.169,16663948.0,28.275,44.1
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.1
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.4
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.0
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.0
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.0
Croatia,HRV,1998,25890228429.72135,4.283,19.039,0.347,4445669.0,98.731,0.0
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,33.1
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,65.0
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,13.7
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,35.3
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,7.9
Ecuador,ECU,1998,27981896948.47424,1.885,23.09,0.262,12251188.0,120.844,21.1
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,34.5
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,62.9
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,18.9
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,36.2
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,13.9
El Salvador,SLV,1998,10936669900.0,0.975,5.731,0.198,5880786.0,28.748,26.3
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,9.8
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,34.1
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,0.4
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,4.8
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,0.0
Estonia,EST,1998,5674080542.885749,11.999,16.933,0.78,1411206.0,58.334,0.0
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.2
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.5
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.0
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.2
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.0
France,FRA,1998,1496906382032.466,7.031,413.259,0.22,58778817.0,3037.222,0.0
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,73.1
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,96.2
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,53.8
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,86.8
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,42.3
"Gambia, The",GMB,1998,840285264.6315453,0.176,0.242,0.142,1376995.0,0.963,78.0
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,40.5
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,79.9
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,17.1
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,43.3
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,9.9
Georgia,GEO,1998,3613497316.5531855,1.079,4.939,0.219,4576449.0,48.536,26.8
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.1
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.2
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.0
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.2
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.0
Germany,DEU,1998,2247760364565.9663,11.261,923.499,0.364,82011933.0,4019.631,0.0
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,66.0
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,96.1
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,39.5
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,42.1
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,79.8
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,29.7
Ghana,GHA,1998,7482069162.420078,0.299,5.584,0.147,18688042.0,27.816,65.3
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,21.2
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,46.6
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,8.0
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,21.8
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,4.1
Guatemala,GTM,1998,19395491992.99387,0.776,8.639,0.135,11139145.0,42.065,13.4
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,39.3
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,69.1
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,21.8
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,42.3
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,15.6
Honduras,HND,1998,6163707533.23486,0.772,4.811,0.239,6234437.0,23.661,32.3
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,5.1
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,23.2
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,0.3
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,1.6
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,0.1
Hungary,HUN,1998,48784412623.59393,5.975,61.255,0.511,10251715.0,289.477,0.4
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,73.8
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,99.1
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,51.0
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,92.8
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,35.9
Indonesia,IDN,1998,95445547872.71504,1.165,244.523,0.229,209826791.0,995.569,82.8
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,26.6
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,60.1
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,8.8
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,27.2
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,3.8
"Iran, Islamic Rep.",IRN,1998,110276913362.5078,4.737,305.642,0.565,64519866.0,1235.507,15.2
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,2.4
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,4.2
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,1.5
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,2.2
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,1.4
Italy,ITA,1998,1272729786996.766,8.054,460.823,0.264,57215190.0,2014.581,1.7
Jamaica,JAM,1998,8787195622.43502,3.772,9.694,0.577,2569741.0,43.329,15.9
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,52.1
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,87.5
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,28.2
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,60.0
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,18.7
Kyrgyz Republic,KGZ,1998,1645963749.8314617,1.202,5.901,0.404,4907792.0,64.351,43.7
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,12.9
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,40.9
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,2.3
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,8.9
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,0.9
Latvia,LVA,1998,6974112951.268914,3.446,8.306,0.331,2410219.0,45.462,3.3
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,7.6
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,27.4
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,0.7
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,3.6
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,0.2
Lithuania,LTU,1998,11289161847.216228,4.519,16.032,0.449,3547769.0,107.84,1.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Luxembourg,LUX,1998,20150053345.187817,18.047,7.655,0.407,424158.0,32.988,0.0
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,31.1
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,62.2
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,13.8
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,32.7
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,8.3
Mexico,MEX,1998,557461102630.6578,3.987,381.102,0.345,95575245.0,1574.172,21.9
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,45.2
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,84.4
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,19.6
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,51.1
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,10.6
Moldova,MDA,1998,1698717504.6554935,1.492,6.444,0.488,4318714.0,38.828,31.9
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,54.1
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,94.8
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,24.2
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,64.7
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,12.8
Mongolia,MNG,1998,1124440204.8473787,3.159,7.622,1.21,2412793.0,41.314,39.7
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,33.6
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,73.4
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,16.3
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,10.5
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,34.7
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,4.2
Morocco,MAR,1998,46497608724.9865,1.118,30.881,0.233,27621638.0,114.212,17.5
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,44.3
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,77.6
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,47.9
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,23.1
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,49.9
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,15.1
Nicaragua,NIC,1998,4635347385.544603,0.695,3.393,0.282,4883659.0,15.336,34.7
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,13.6
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,44.4
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,2.1
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,9.4
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,0.4
North Macedonia,MKD,1998,3765745023.207396,4.735,9.647,0.652,2037576.0,33.924,3.3
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,58.0
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,94.7
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,28.2
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,74.9
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,13.8
Pakistan,PAK,1998,62191955814.3478,0.66,96.741,0.231,146522357.0,453.849,50.3
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,26.9
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,50.2
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,15.0
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,27.1
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,11.6
Panama,PAN,1998,11019557689.1677,2.039,5.901,0.221,2893916.0,60.927,19.8
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,35.0
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,66.3
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,42.4
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,16.9
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,37.2
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,11.0
Peru,PER,1998,55501467877.38104,1.09,28.062,0.229,25738102.0,139.044,25.7
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,3.9
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,17.7
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,0.2
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,1.2
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,0.0
Poland,POL,1998,175282269666.80093,8.847,339.076,0.774,38326432.0,1104.199,0.2
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,16.2
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,49.9
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,2.6
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,11.3
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,0.8
Romania,ROU,1998,41696091973.707634,4.706,104.875,0.727,22284900.0,478.845,3.6
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,13.1
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,38.3
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,2.6
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,9.9
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,1.0
Russian Federation,RUS,1998,270955486862.44205,9.925,1465.253,1.159,147635542.0,6997.946,4.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Slovenia,SVN,1998,22058635314.483555,8.1,16.039,0.405,1980071.0,79.983,0.0
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,1.5
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,3.5
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,0.8
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,1.2
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,0.7
Spain,ESP,1998,618731484575.1198,6.754,274.318,0.281,40617436.0,1377.544,1.0
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,21.7
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,56.3
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,38.6
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,4.0
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,18.8
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,1.0
Thailand,THA,1998,113675596787.7377,2.596,159.704,0.296,61522633.0,675.039,5.7
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,46.7
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,84.6
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,21.0
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,55.6
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,11.1
Turkmenistan,TKM,1998,2605689134.4904246,7.583,33.446,2.584,4410512.0,140.64,35.1
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.4
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.7
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.2
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.2
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.2
United Kingdom,GBR,1998,1660821464060.9473,9.698,568.544,0.322,58626822.0,2651.618,0.2
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,1.0
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,1.7
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,0.7
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,1.0
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,0.6
United States,USA,1998,9062818202000.0,20.764,5733.281,0.483,276119323.0,25513.361,0.7
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,3.4
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,11.7
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,0.6
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,2.1
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,0.2
Uruguay,URY,1998,25385886977.522835,1.741,5.639,0.127,3239286.0,51.816,0.9
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,75.0
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,97.6
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,55.2
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,89.8
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,43.1
Uzbekistan,UZB,1998,14988971210.838272,5.012,120.975,1.086,24134929.0,518.166,79.8
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,24.7
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,52.6
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,49.0
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,10.2
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,24.2
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,6.5
"Venezuela, RB",VEN,1998,91336763255.05974,5.716,134.907,0.402,23601340.0,751.757,14.9
"Yemen, Rep.",YEM,1998,6322175565.946511,0.696,12.843,0.196,18446016.0,49.638,32.3
"Yemen, Rep.",YEM,1998,6322175565.946511,0.696,12.843,0.196,18446016.0,49.638,73.9
"Yemen, Rep.",YEM,1998,6322175565.946511,0.696,12.843,0.196,18446016.0,49.638,40.1
"Yemen, Rep.",YEM,1998,6322175565.946511,0.696,12.843,0.196,18446016.0,49.638,9.4
